,idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
374,1F06A2,Otros costos variables asociados al SIN,2025-09-05T11:41:38.987,2026-07-01T04:33:22.873,2013-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1F06A2,https://www.simem.co/datadetail/1f06a2ce-93ab-4f7c-99b0-f8c5e5a9515c,Público
375,244B98,Disponibilidad asociada con arranque utilizando tecnología térmica a gas de ciclo abierto,2023-09-28T20:27:03.407,2026-07-01T04:33:38.213,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=244B98,https://www.simem.co/datadetail/244b9856-75a1-4d39-8bbd-f93bcf8277a8,Público
376,8ae7da,Combustibles y Heat Rate de plantas térmicas del SIN,2023-10-09T21:11:08.803,2026-07-01T09:16:32.53,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-04-28T11:29:44.767,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8ae7da,https://www.simem.co/datadetail/8ae7da6f-f454-4018-a001-f96e8086fb49,Público
377,0d5da1,Costo Equivalente de Energía (CEE),2025-08-20T11:37:54.533,2026-06-01T13:18:42.743,2013-01-01T00:00:00,2026-06-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0d5da1,https://www.simem.co/datadetail/0d5da144-2588-4396-b1e5-f98c6ca74b89,Público
378,05f977,Precios futuros horarios mensuales de contratos con UNR por mercado de comercialización,2023-09-29T08:02:36.687,2026-06-18T03:23:14.857,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-03-27T06:00:21.847,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=05f977,https://www.simem.co/datadetail/05f977de-7425-4ebb-859f-f9db0b4a0569,Público
379,24F4EC,Disponibilidad comercial por planta,2025-09-16T10:57:37.927,2026-07-01T04:36:38.98,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=24F4EC,https://www.simem.co/datadetail/24f4ec70-2da0-4551-a188-fa750a7d66a5,Público
380,e2f117,Vertimientos Energético Mediano Plazo,2023-09-30T12:39:37.33,2026-06-28T19:19:54.46,2022-01-03T00:00:00,2028-06-19T00:00:00,2025-01-13T10:42:50.347,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=e2f117,https://www.simem.co/datadetail/e2f117c5-45ff-4767-b12c-fa7ba031f21a,Público
381,8d7548,Garantía de reserva de capacidad de transporte,2023-09-26T02:02:52.53,2026-05-19T12:58:31.947,2021-07-21T00:00:00,2025-11-18T00:00:00,2025-05-02T07:27:50.753,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8d7548,https://www.simem.co/datadetail/8d7548a2-19bb-48e3-8923-fb2dbf3f3f8a,Público
382,9E77E5,Disponibilidad real por planta,2025-03-07T11:17:46.28,2026-07-01T04:34:50.983,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9E77E5,https://www.simem.co/datadetail/9e77e5b9-b2b8-42a9-8c68-fb5a0917c774,Público
383,767A48,Magnitud responsabilidad comercial AGC,2024-11-07T10:33:56.017,2026-07-01T04:34:02.39,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=767A48,https://www.simem.co/datadetail/767a4873-a909-4af5-81bf-fb7e9c819591,Público
384,1be05d,Precios y Energía de los contratos no realizados a través del SICEP que atienden el mercado de usuarios regulados,2023-09-27T01:10:05.013,2026-06-24T07:35:01.343,2013-01-01T00:00:00,2026-05-31T00:00:00,2024-11-21T22:39:38.487,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1be05d,https://www.simem.co/datadetail/1be05d09-4504-4bc9-9058-fbb08bf87cc4,Público
385,230a9d,Registro de contratos de largo plazo entre agentes,2023-09-29T00:12:51.487,2026-06-02T07:16:04.533,2023-01-01T00:00:00,2026-05-01T00:00:00,2025-02-24T09:08:40.3,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=230a9d,https://www.simem.co/datadetail/230a9d74-78db-4236-866a-fbdc43219a61,Reservado
386,F387F3,Ventas en bolsa nacional en moneda,2024-11-07T10:33:56.017,2026-07-01T04:41:05.44,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=F387F3,https://www.simem.co/datadetail/f387f353-200f-45a3-8403-fd3c3a27f140,Público
387,2C6C29,Acumulado anual de los calce u operaciones de las órdenes de demanda en Convocatorias,2023-09-29T13:17:47.09,2026-06-22T23:18:23.217,2023-08-01T00:00:00,2026-05-01T00:00:00,2025-04-23T15:10:33.223,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2C6C29,https://www.simem.co/datadetail/2c6c2996-5f18-41b8-9b7b-fd9ada07ae31,Público
388,f63b8b,Déficit Energético Mediano Plazo,2023-09-30T11:20:08.31,2026-06-28T19:20:41.977,2022-01-03T00:00:00,2028-06-19T00:00:00,2025-04-23T15:07:45.437,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f63b8b,https://www.simem.co/datadetail/f63b8b8b-0518-43cc-8ed3-fefe47b1ed96,Público
389,29517d,"Datos soporte del proceso de Demandas por Recurso, versión y diaria",2023-09-28T22:04:27.733,2026-06-11T21:13:30.577,2013-01-01T00:00:00,2025-09-06T00:00:00,2025-03-20T15:09:01.643,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=29517d,https://www.simem.co/datadetail/29517d62-1ba1-4f44-9d58-ff2e2aaee7cd,Público
390,841808,Listado de Áreas Operativas del Sistema de Interconectado Nacional,2024-01-17T07:13:02.75,2026-07-01T07:15:40.137,2024-01-16T00:00:00,2026-06-30T00:00:00,2025-04-02T08:32:52.47,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=841808,https://www.simem.co/datadetail/8418083c-5d4c-4478-ab46-ff9cff052422,Público
391,8DA3D8,Magnitud de reconciliación positiva para plantas que no realizan AGC,2023-09-28T20:27:03.407,2026-07-01T04:33:38.96,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8DA3D8,https://www.simem.co/datadetail/8da3d886-60a9-4eeb-b1b3-ffca8c75fa2e,Público
392,8DECCA,Estadísticas de contratos del mercado secundario,2023-09-30T11:35:39.21,2026-07-01T09:04:46.117,2013-01-01T00:00:00,2026-12-01T00:00:00,2025-04-30T15:16:45.39,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8DECCA,https://www.simem.co/datadetail/8decca60-c155-4da1-a456-fff3607ff3a2,Público
